thermal_source_id,latitude,longitude,mean_frp,max_frp,total_detections,active_days,persistence_score,recent_activity_rate,previous_23d_activity_rate,activity_change,recent_activity_status,activity_surge,strong_activity_surge,newly_emerging,high_recent_intensity,low_persistence,established_source,anomaly_score,anomaly_status,label,label_confidence,classification,classification_confidence,classification_source,confidence_type,industrial_context_score,classification_risk,anomaly_risk,industrial_risk,thermal_intensity_risk,risk_score,risk_band,sentinel_id,mgrs_tile,scene_date,cloud_cover,date_difference_days,evidence_available,evidence_quality,satellite_image_path,satellite_evidence_status
13221,13.73649,77.44251,2.6,2.6,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,25.060240963855424,10.76,LOW,S2A_MSIL2A_20260628T051241_N0512_R019_T43PGR_20260628T101512,T43PGR,2026-06-28,23.92,18.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGR_20260628T101512.jpg,AVAILABLE
13222,13.76427,77.50519,2.48,2.48,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,23.903614457831328,13.59,LOW,S2A_MSIL2A_20260628T051241_N0512_R019_T43PGR_20260628T101512,T43PGR,2026-06-28,23.92,18.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGR_20260628T101512.jpg,AVAILABLE
13223,13.88605,80.1543,4.2,4.2,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,40.48192771084337,13.07,LOW,S2C_MSIL2A_20260713T045701_N0512_R119_T44PMA_20260713T095014,T44PMA,2026-07-13,16.94,3.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260713T045701_N0512_R119_T44PMA_20260713T095014.jpg,AVAILABLE
13224,14.63433,77.35945,4.01,4.01,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,5,20,0,5,38.65060240963855,13.8,LOW,S2B_MSIL2A_20260714T051649_N0512_R062_T43PGS_20260714T090403,T43PGS,2026-07-14,27.43,2.0,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260714T051649_N0512_R062_T43PGS_20260714T090403.jpg,AVAILABLE
13225,14.76503,77.03412,3.64,3.64,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,35.08433734939759,12.26,LOW,S2B_MSIL2A_20260714T051649_N0512_R062_T43PGS_20260714T090403,T43PGS,2026-07-14,27.43,2.0,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260714T051649_N0512_R062_T43PGS_20260714T090403.jpg,AVAILABLE
13226,15.18731,76.74755,5.8,5.8,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,65,20,0,65,55.90361445783132,28.39,LOW,S2B_MSIL2A_20260714T051649_N0512_R062_T43PFS_20260714T090403,T43PFS,2026-07-14,18.57,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260714T051649_N0512_R062_T43PFS_20260714T090403.jpg,AVAILABLE
13227,20.07484,74.14079,3.75,3.75,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,36.14457831325301,12.42,LOW,S2B_MSIL2A_20260617T052649_N0512_R105_T43QDC_20260617T104156,T43QDC,2026-06-17,12.9,29.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260617T052649_N0512_R105_T43QDC_20260617T104156.jpg,AVAILABLE
13228,24.86659,78.14019,15.7,15.7,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,True,True,False,30.0,WATCH,Industrial Fire,MEDIUM,Industrial Fire,100.0,Random Forest v1,Random Forest probability,8,90,20,8,100.0,54.1,MODERATE,S2B_MSIL2A_20260624T051649_N0512_R062_T44RKN_20260624T090105,T44RKN,2026-06-24,6.89,22.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260624T051649_N0512_R062_T44RKN_20260624T090105.jpg,AVAILABLE
13229,25.77057,73.47473,3.76,3.76,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,36.24096385542169,12.44,LOW,S2B_MSIL2A_20260630T053639_N0512_R005_T43RCJ_20260630T091701,T43RCJ,2026-06-30,6.11,16.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260630T053639_N0512_R005_T43RCJ_20260630T091701.jpg,AVAILABLE
13230,25.86353,72.1926,5.87,5.87,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,20,20,0,20,56.57831325301205,19.49,LOW,S2B_MSIL2A_20260730T053639_N0512_R005_T43RBJ_20260730T091623,T43RBJ,2026-07-30,13.76,14.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260730T053639_N0512_R005_T43RBJ_20260730T091623.jpg,AVAILABLE
13231,25.88776,72.90572,2.34,2.34,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,22.55421686746988,10.38,LOW,S2B_MSIL2A_20260730T053639_N0512_R005_T43RBJ_20260730T091623,T43RBJ,2026-07-30,13.76,14.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260730T053639_N0512_R005_T43RBJ_20260730T091623.jpg,AVAILABLE
13232,26.76386,70.40228,4.13,4.13,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,39.80722891566265,12.97,LOW,S2B_MSIL2A_20260716T055639_N0512_R091_T42RXQ_20260716T075902,T42RXQ,2026-07-16,5.42,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T42RXQ_20260716T075902.jpg,AVAILABLE
13233,27.41405,70.48518,4.14,4.14,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,39.90361445783133,15.99,LOW,S2B_MSIL2A_20260716T055639_N0512_R091_T42RXR_20260716T075902,T42RXR,2026-07-16,0.11,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T42RXR_20260716T075902.jpg,AVAILABLE
13234,27.92454,69.05863,3.3,3.3,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,31.807228915662648,14.77,LOW,S2B_MSIL2A_20260716T055639_N0512_R091_T42RWR_20260716T075902,T42RWR,2026-07-16,0.09,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T42RWR_20260716T075902.jpg,AVAILABLE
13235,28.24113,69.56667,3.4,3.4,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,32.7710843373494,11.92,LOW,S2B_MSIL2A_20260716T055639_N0512_R091_T42RWS_20260716T075902,T42RWS,2026-07-16,1.08,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T42RWS_20260716T075902.jpg,AVAILABLE
13236,29.51441,71.82705,2.05,2.05,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,19.75903614457832,9.96,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T42RYT_20260718T085552,T42RYT,2026-07-18,1.64,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T42RYT_20260718T085552.jpg,AVAILABLE
13237,29.52876,71.89554,1.66,1.66,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,16.0,9.4,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T42RYT_20260718T085552,T42RYT,2026-07-18,1.64,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T42RYT_20260718T085552.jpg,AVAILABLE
13238,29.53971,71.96912,6.29,6.29,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,60.62650602409639,16.09,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T42RYT_20260718T085552,T42RYT,2026-07-18,1.64,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T42RYT_20260718T085552.jpg,AVAILABLE
13239,29.61462,71.75826,4.56,4.56,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,43.951807228915655,13.59,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T42RYT_20260718T085552,T42RYT,2026-07-18,1.64,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T42RYT_20260718T085552.jpg,AVAILABLE
13240,29.64758,70.94691,9.46,9.46,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,91.18072289156626,20.68,LOW,S2B_MSIL2A_20260716T055639_N0512_R091_T42RXT_20260716T075902,T42RXT,2026-07-16,1.66,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T42RXT_20260716T075902.jpg,AVAILABLE
13241,29.68882,72.26129,3.07,3.07,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,29.59036144578313,11.44,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBN_20260718T085552,T43RBN,2026-07-18,3.03,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBN_20260718T085552.jpg,AVAILABLE
13242,29.74213,72.43609,1.17,1.17,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,11.27710843373494,8.69,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBN_20260718T085552,T43RBN,2026-07-18,3.03,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBN_20260718T085552.jpg,AVAILABLE
13243,29.74941,72.4297,1.58,1.58,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,15.228915662650602,9.28,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBN_20260718T085552,T43RBN,2026-07-18,3.03,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBN_20260718T085552.jpg,AVAILABLE
13244,29.80454,72.61713,2.12,2.12,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,20.43373493975904,10.07,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBN_20260718T085552,T43RBN,2026-07-18,3.03,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBN_20260718T085552.jpg,AVAILABLE
13245,29.83712,71.40295,1.94,2.02,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,19.46987951807229,12.92,LOW,S2B_MSIL2A_20260716T055639_N0512_R091_T42RYU_20260716T075902,T42RYU,2026-07-16,0.48,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T42RYU_20260716T075902.jpg,AVAILABLE
13246,29.84982,72.48793,4.86,4.86,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,46.84337349397591,14.03,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBP_20260718T085552,T43RBP,2026-07-18,3.18,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBP_20260718T085552.jpg,AVAILABLE
13247,29.85665,71.23426,2.85,2.85,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,27.46987951807229,11.12,LOW,S2B_MSIL2A_20260716T055639_N0512_R091_T42RYU_20260716T075902,T42RYU,2026-07-16,0.48,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T42RYU_20260716T075902.jpg,AVAILABLE
13248,29.92733,71.69675,37.66,37.66,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,True,True,False,30.0,WATCH,Agricultural Burning,MEDIUM,Agricultural Burning,95.67,Random Forest v1,Random Forest probability,0,35,20,0,100.0,33.25,MODERATE,S2B_MSIL2A_20260716T055639_N0512_R091_T42RYU_20260716T075902,T42RYU,2026-07-16,0.48,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T42RYU_20260716T075902.jpg,AVAILABLE
13249,29.9392,72.71978,2.9000000000000004,2.97,2,2,2.11,0.0,0.0434782608695652,-0.0434782608695652,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,28.626506024096383,11.29,LOW,S2C_MSIL2A_20260817T054631_N0512_R048_T43RBP_20260817T085418,T43RBP,2026-08-17,14.52,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260817T054631_N0512_R048_T43RBP_20260817T085418.jpg,AVAILABLE
13250,30.01751,72.27537,2.3,2.3,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,22.16867469879518,13.33,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBP_20260718T085552,T43RBP,2026-07-18,3.18,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBP_20260718T085552.jpg,AVAILABLE
13251,30.08799,72.28333,8.925,9.37,4,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,90.3132530120482,20.55,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBP_20260718T085552,T43RBP,2026-07-18,3.18,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBP_20260718T085552.jpg,AVAILABLE
13252,30.23597,73.02405,2.82,2.82,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,27.180722891566266,14.08,LOW,S2C_MSIL2A_20260715T053641_N0512_R005_T43RCP_20260715T101509,T43RCP,2026-07-15,5.23,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260715T053641_N0512_R005_T43RCP_20260715T101509.jpg,AVAILABLE
13253,30.25789,72.12257,2.26,2.26,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,21.78313253012048,10.27,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBP_20260718T085552,T43RBP,2026-07-18,3.18,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBP_20260718T085552.jpg,AVAILABLE
13254,30.73457,76.22543,4.6,4.6,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,44.33734939759036,16.65,LOW,S2C_MSIL2A_20260715T053641_N0512_R005_T43RFQ_20260715T101509,T43RFQ,2026-07-15,2.62,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260715T053641_N0512_R005_T43RFQ_20260715T101509.jpg,AVAILABLE
13255,30.77415,72.76598,2.35,2.35,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,22.650602409638555,10.4,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBQ_20260718T085552,T43RBQ,2026-07-18,4.27,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBQ_20260718T085552.jpg,AVAILABLE
13256,30.91678,75.4222,4.42,4.42,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,42.60240963855422,16.39,LOW,S2C_MSIL2A_20260715T053641_N0512_R005_T43REQ_20260715T101509,T43REQ,2026-07-15,1.81,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260715T053641_N0512_R005_T43REQ_20260715T101509.jpg,AVAILABLE
13257,31.07442,72.14076,4.99,4.99,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,48.09638554216868,14.21,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBQ_20260718T085552,T43RBQ,2026-07-18,4.27,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBQ_20260718T085552.jpg,AVAILABLE
13258,31.09421,72.15713,5.67,5.67,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,20,20,0,20,54.65060240963855,19.2,LOW,S2C_MSIL2A_20260718T054641_N0512_R048_T43RBQ_20260718T085552,T43RBQ,2026-07-18,4.27,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260718T054641_N0512_R048_T43RBQ_20260718T085552.jpg,AVAILABLE
13259,31.63893,74.18701,5.54,5.54,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,45,20,0,45,53.39759036144578,24.01,LOW,,,,,,,,,UNAVAILABLE
13260,32.34079,71.83305,3.88,4.52,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,43.56626506024096,13.53,LOW,S2B_MSIL2A_20260716T055639_N0512_R091_T42SYA_20260716T075902,T42SYA,2026-07-16,1.79,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T42SYA_20260716T075902.jpg,AVAILABLE
13261,33.07886,73.7303,1.89,1.89,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,18.21686746987952,12.73,LOW,S2A_MSIL2A_20260710T055251_N0512_R048_T43SCS_20260710T104116,T43SCS,2026-07-10,5.7,6.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260710T055251_N0512_R048_T43SCS_20260710T104116.jpg,AVAILABLE
13262,34.31353,72.81331,5.66,5.66,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,54.55421686746988,15.18,LOW,S2B_MSIL2A_20260716T055639_N0512_R091_T43SBT_20260716T080726,T43SBT,2026-07-16,7.18,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260716T055639_N0512_R091_T43SBT_20260716T080726.jpg,AVAILABLE
13263,23.69408,68.57085,5.05,5.05,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,48.67469879518072,14.3,LOW,S2C_MSIL2A_20260611T055631_N0512_R091_T42QVM_20260611T090908,T42QVM,2026-06-11,16.75,35.0,True,WEAK,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260611T055631_N0512_R091_T42QVM_20260611T090908.jpg,AVAILABLE
13264,27.84864,72.34029,1.32,1.32,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,12.72289156626506,8.91,LOW,S2C_MSIL2A_20260715T053641_N0512_R005_T43RBL_20260715T101509,T43RBL,2026-07-15,7.81,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260715T053641_N0512_R005_T43RBL_20260715T101509.jpg,AVAILABLE
13265,18.76245,74.28031,0.65,1.0,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,33,20,0,33,9.63855421686747,15.05,LOW,S2A_MSIL2A_20260714T053241_N0512_R105_T43QDA_20260714T102412,T43QDA,2026-07-14,24.26,2.0,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260714T053241_N0512_R105_T43QDA_20260714T102412.jpg,AVAILABLE
13266,6.8106,81.05285,2.28,6.04,4,2,1.11,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,58.21686746987952,15.73,LOW,S2A_MSIL2A_20260722T050621_N0512_R076_T44NNN_20260722T091209,T44NNN,2026-07-22,24.46,4.0,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260722T050621_N0512_R076_T44NNN_20260722T091209.jpg,AVAILABLE
